Data,Produto,Categoria,Preço Unitário,Custo Unitário,Marca,Quantidade Vendida,Nome do Cliente,Cidade
2023-07-31,shampoo,HIGIENE,2.46,1.79,Tabajara,30,Anthony Vieira,Ribeirão Pires
2023-10-05,abacaxi,ALIMENTOS,10.0,5.84,Tabajara,39,Lívia Abreu,Campinas
2024-01-21,chinelo,ROUPAS,6.88,4.44,Tabajara,24,Mirella da Rocha,Santos
2023-09-04,fita isolante,UTILIDADES,7.15,4.94,Tabajara,19,Enrico Correia,Ribeirão Pires
2024-01-01,vinho,BEBIDAS,2.26,1.32,Tabajara,18,Cauã Gomes,Ribeirão Pires
2023-11-24,abacaxi,ALIMENTOS,8.08,6.01,Tabajara,3,Luiz Fernando Guerra,Ribeirão Pires
2023-09-29,abacaxi,ALIMENTOS,7.15,4.81,Tabajara,44,Júlia Jesus,Santos
2023-10-16,saia,ROUPAS,9.22,6.79,Tabajara,36,Rafael Pimenta,Campinas
2024-01-13,chinelo,ROUPAS,2.73,1.72,Tabajara,24,Aurora Rios,Tangamandapio
2023-06-11,vinho,BEBIDAS,2.14,1.16,Tabajara,15,Luan Vieira,Ribeirão Pires
2023-08-08,saia,ROUPAS,5.3,2.84,Tabajara,16,Raquel Cirino,Santos
2023-12-29,shampoo,HIGIENE,8.37,5.64,Linguini,1,Srta. Bruna Rezende,Santos
2024-03-15,papel higiênico,HIGIENE,8.13,4.1,Linguini,32,Murilo Marques,Tangamandapio
2023-06-29,panela,UTILIDADES,7.39,4.79,Tabajara,29,Sr. Vitor Gabriel Correia,Tangamandapio
2024-02-12,abacaxi,ALIMENTOS,6.56,4.38,Linguini,13,Milena Moreira,Santos
2023-06-10,filé de tilápia 1kg,ALIMENTOS,5.61,3.27,Linguini,33,Dante da Rocha,Santos
2023-08-03,vinho,BEBIDAS,3.27,2.45,Linguini,9,Leonardo da Rosa,Ribeirão Pires
2023-05-09,vinho,BEBIDAS,9.44,6.68,Tabajara,12,Dr. Benício Araújo,Campinas
2023-05-21,shampoo,HIGIENE,5.75,4.18,Linguini,7,Davi Lucca da Luz,Campinas
2023-06-24,shampoo,HIGIENE,7.36,4.4,Tabajara,35,Miguel Azevedo,Campinas
2023-07-06,shampoo,HIGIENE,4.57,2.61,Tabajara,32,Nathan Cunha,Santos
2023-05-31,papel higiênico,HIGIENE,2.82,1.6,Linguini,23,Srta. Alexia Casa Grande,Ribeirão Pires
2023-09-18,vinho,BEBIDAS,2.88,2.09,Linguini,46,Murilo Melo,Santos
2023-08-03,shampoo,HIGIENE,9.22,4.73,Linguini,11,Maria Alice das Neves,Ribeirão Pires
2023-11-13,abacaxi,ALIMENTOS,1.21,0.95,Linguini,4,Gael Henrique Rezende,Campinas
2024-04-20,vinho,BEBIDAS,9.52,6.56,Tabajara,30,Arthur Miguel Ribeiro,Campinas
2024-02-04,chinelo,ROUPAS,3.26,2.39,Tabajara,3,Camila Moraes,Ribeirão Pires
2023-06-27,filé de tilápia 1kg,ALIMENTOS,8.15,6.26,Tabajara,14,Sophia Pacheco,Ribeirão Pires
2023-10-31,vinho,BEBIDAS,7.83,3.94,Tabajara,22,Diego da Cunha,Santos
2024-01-31,filé de tilápia 1kg,ALIMENTOS,9.02,6.24,Tabajara,19,Luiz Felipe Ribeiro,Santos
2023-05-03,filé de tilápia 1kg,ALIMENTOS,8.71,5.46,Tabajara,2,Maitê Aparecida,Santos
2023-12-21,saia,ROUPAS,9.92,6.63,Tabajara,30,Manuella Oliveira,Santos
2024-02-11,papel higiênico,HIGIENE,6.71,4.1,Linguini,12,Benjamin Correia,Ribeirão Pires
2023-08-01,durex,UTILIDADES,8.94,5.36,Tabajara,25,Nicole Dias,Campinas
2024-04-19,filé de tilápia 1kg,ALIMENTOS,6.87,4.05,Tabajara,31,Matteo da Rocha,Ribeirão Pires
2024-04-07,vinho,BEBIDAS,4.8,3.35,Tabajara,5,André Moura,Tangamandapio
2023-05-08,panela,UTILIDADES,2.81,1.49,Tabajara,42,Enrico Sales,Ribeirão Pires
2024-04-24,vinho,BEBIDAS,9.59,4.81,Linguini,7,Carlos Eduardo Brito,Tangamandapio
2023-07-30,vinho,BEBIDAS,7.24,5.41,Linguini,5,Ana Cecília Duarte,Santos
2023-10-09,shampoo,HIGIENE,8.45,4.62,Linguini,27,Catarina Duarte,Tangamandapio
2023-11-30,papel higiênico,HIGIENE,5.4,4.26,Linguini,14,Carlos Eduardo Novais,Tangamandapio
2023-08-24,filé de tilápia 1kg,ALIMENTOS,6.72,4.83,Tabajara,10,Dante Albuquerque,Santos
2024-03-01,vinho,BEBIDAS,8.03,5.04,Tabajara,33,Mariana Oliveira,Santos
2024-02-04,vinho,BEBIDAS,6.75,5.22,Tabajara,16,João Felipe Carvalho,Tangamandapio
2024-01-16,papel higiênico,HIGIENE,2.82,1.41,Linguini,45,Rael Silveira,Santos
2023-07-16,abacaxi,ALIMENTOS,8.35,4.74,Linguini,25,Luana Silva,Campinas
2023-10-04,papel higiênico,HIGIENE,1.97,1.12,Linguini,40,Cauã Pinto,Santos
2023-10-17,papel higiênico,HIGIENE,1.21,0.78,Tabajara,31,Matheus Freitas,Tangamandapio
2024-01-16,chinelo,ROUPAS,9.03,4.59,Tabajara,1,Murilo Pastor,Santos
2024-01-29,papel higiênico,HIGIENE,4.47,2.66,Linguini,34,Sra. Beatriz Silva,Tangamandapio
2024-03-28,chinelo,ROUPAS,6.97,5.18,Linguini,41,Maria Laura Melo,Ribeirão Pires
2023-12-17,saia,ROUPAS,3.57,2.39,Linguini,46,Vitor Hugo Araújo,Santos
2023-07-01,saia,ROUPAS,6.19,3.88,Linguini,22,Clarice Santos,Tangamandapio
2024-04-24,abacaxi,ALIMENTOS,8.82,5.17,Linguini,34,Fernanda Castro,Tangamandapio
2023-12-02,chinelo,ROUPAS,6.2,3.29,Tabajara,22,Mariane Ribeiro,Tangamandapio
2023-06-30,saia,ROUPAS,5.38,3.0,Linguini,10,Evelyn Brito,Santos
2024-04-09,vinho,BEBIDAS,7.26,4.78,Linguini,30,Lara Rodrigues,Ribeirão Pires
2023-06-16,durex,UTILIDADES,8.44,5.62,Linguini,35,Manuella Moraes,Tangamandapio
2023-09-06,chinelo,ROUPAS,8.69,6.03,Linguini,17,Mathias Camargo,Tangamandapio
2024-03-28,durex,UTILIDADES,5.88,3.56,Tabajara,4,João Lucas da Paz,Tangamandapio
2024-03-24,vinho,BEBIDAS,5.71,3.42,Linguini,26,Luiz Miguel da Conceição,Ribeirão Pires
2023-09-29,papel higiênico,HIGIENE,4.06,2.18,Linguini,44,Gael Fernandes,Tangamandapio
2023-12-09,vinho,BEBIDAS,4.09,3.25,Linguini,50,Bruno Castro,Tangamandapio
2024-02-29,vinho,BEBIDAS,1.65,0.84,Tabajara,17,Bianca Fernandes,Tangamandapio
2023-11-17,saia,ROUPAS,9.9,6.03,Tabajara,24,Henry Aragão,Campinas
2024-01-09,abacaxi,ALIMENTOS,3.45,2.56,Tabajara,39,Dr. Vitor Gabriel Barros,Campinas
2024-01-29,chinelo,ROUPAS,4.7,3.17,Linguini,10,Dr. Pedro Lucas Lopes,Santos
2024-04-13,vinho,BEBIDAS,1.31,0.7,Tabajara,5,Lavínia Almeida,Tangamandapio
2024-04-24,filé de tilápia 1kg,ALIMENTOS,6.49,4.67,Linguini,26,Sarah Martins,Campinas
2024-01-15,durex,UTILIDADES,4.95,3.74,Linguini,32,Sr. Thales Porto,Tangamandapio
2023-07-26,shampoo,HIGIENE,1.64,1.11,Linguini,50,Luiz Felipe Castro,Tangamandapio
2023-10-31,filé de tilápia 1kg,ALIMENTOS,4.98,3.18,Tabajara,37,Ian Farias,Ribeirão Pires
2023-12-02,durex,UTILIDADES,4.17,3.18,Linguini,11,Sophie Mendes,Ribeirão Pires
2023-07-09,shampoo,HIGIENE,5.58,2.87,Tabajara,50,Oliver Novais,Campinas
2023-06-27,chinelo,ROUPAS,8.24,4.12,Linguini,49,Nicolas Pacheco,Ribeirão Pires
2024-03-31,chinelo,ROUPAS,9.03,5.58,Linguini,20,Luiz Henrique Pastor,Ribeirão Pires
2023-07-20,shampoo,HIGIENE,8.56,5.75,Linguini,18,Léo da Rosa,Tangamandapio
2023-12-05,chinelo,ROUPAS,8.07,4.2,Linguini,1,Milena Cavalcanti,Santos
2023-12-16,panela,UTILIDADES,8.52,4.84,Linguini,38,Luiz Fernando Freitas,Campinas
2023-06-02,panela,UTILIDADES,8.37,6.36,Tabajara,11,Otto Fogaça,Tangamandapio
2023-05-23,papel higiênico,HIGIENE,7.4,4.31,Linguini,12,Maria Almeida,Campinas
2023-11-02,panela,UTILIDADES,7.78,5.1,Linguini,2,Hellena Fernandes,Ribeirão Pires
2024-03-02,abacaxi,ALIMENTOS,8.41,4.62,Linguini,28,Maria Luísa Pastor,Campinas
2023-05-28,vinho,BEBIDAS,3.64,2.12,Linguini,8,Dra. Bella Silveira,Ribeirão Pires
2024-04-14,papel higiênico,HIGIENE,3.54,1.78,Tabajara,9,Manuella Brito,Campinas
2023-11-09,papel higiênico,HIGIENE,5.61,2.93,Linguini,23,Dra. Vitória Jesus,Ribeirão Pires
2023-09-23,fita isolante,UTILIDADES,3.31,1.94,Tabajara,31,Catarina Pereira,Campinas
2023-06-28,chinelo,ROUPAS,9.86,5.29,Linguini,12,Isaac Silveira,Santos
2024-02-10,abacaxi,ALIMENTOS,4.11,2.24,Tabajara,3,Vitor Rios,Tangamandapio
2023-08-27,saia,ROUPAS,5.45,4.05,Linguini,4,João Felipe Ferreira,Tangamandapio
2024-04-23,vinho,BEBIDAS,7.67,3.85,Tabajara,29,Cauã Borges,Campinas
2023-09-18,durex,UTILIDADES,3.24,2.04,Tabajara,49,Davi Miguel Pimenta,Tangamandapio
2023-10-30,papel higiênico,HIGIENE,3.72,2.22,Tabajara,16,Sr. Theodoro Macedo,Campinas
2023-07-19,panela,UTILIDADES,8.12,5.38,Tabajara,40,Sr. Pedro Leão,Campinas
2023-11-09,saia,ROUPAS,4.75,3.1,Linguini,4,Sra. Julia Moraes,Tangamandapio
2023-11-02,vinho,BEBIDAS,2.2,1.4,Tabajara,14,Fernanda Dias,Ribeirão Pires
2024-04-15,abacaxi,ALIMENTOS,9.05,6.22,Tabajara,28,Henry Gomes,Tangamandapio
2023-10-03,shampoo,HIGIENE,7.59,3.87,Tabajara,37,Davi Luiz Aragão,Santos
2023-07-23,saia,ROUPAS,2.28,1.24,Tabajara,21,Noah Marques,Santos
2023-09-29,shampoo,HIGIENE,7.86,4.93,Linguini,30,Sr. Vicente Farias,Santos
2023-07-22,vinho,BEBIDAS,1.87,0.94,Linguini,32,Natália Costa,Campinas
2023-08-02,shampoo,HIGIENE,6.75,4.61,Linguini,26,Rhavi Gonçalves,Ribeirão Pires
2023-11-15,papel higiênico,HIGIENE,2.19,1.53,Linguini,19,Guilherme Novaes,Ribeirão Pires
2024-02-18,saia,ROUPAS,1.95,1.45,Linguini,8,Eloah Abreu,Ribeirão Pires
2023-10-01,vinho,BEBIDAS,1.2,0.9,Linguini,31,Thiago Cassiano,Ribeirão Pires
2024-01-17,vinho,BEBIDAS,2.66,1.56,Tabajara,35,Gael Henrique Nascimento,Ribeirão Pires
2024-04-17,vinho,BEBIDAS,7.69,4.16,Linguini,24,Vitor Hugo da Rosa,Ribeirão Pires
2023-11-13,shampoo,HIGIENE,3.85,2.98,Tabajara,29,Maria Eduarda Vasconcelos,Tangamandapio
2024-02-07,durex,UTILIDADES,8.51,4.99,Tabajara,30,Sara Rios,Santos
2023-10-20,panela,UTILIDADES,3.86,2.64,Linguini,11,Elisa Fernandes,Tangamandapio
2023-05-25,shampoo,HIGIENE,6.08,3.18,Tabajara,4,Hadassa Vieira,Campinas
2023-08-25,panela,UTILIDADES,4.74,2.81,Linguini,6,Olivia Cavalcanti,Ribeirão Pires
2023-11-09,panela,UTILIDADES,7.88,4.88,Tabajara,45,Pietra Santos,Santos
2023-07-19,filé de tilápia 1kg,ALIMENTOS,3.2,2.48,Linguini,11,Anthony Campos,Campinas
2023-06-05,panela,UTILIDADES,4.6,3.26,Linguini,4,Mariana Pires,Ribeirão Pires
2023-10-21,filé de tilápia 1kg,ALIMENTOS,7.0,4.51,Linguini,34,Théo Silva,Santos
2023-07-22,saia,ROUPAS,8.57,5.08,Tabajara,37,Vinicius da Costa,Campinas
2023-10-03,papel higiênico,HIGIENE,9.61,5.05,Tabajara,2,Stella Brito,Campinas
2024-04-08,vinho,BEBIDAS,9.2,6.61,Linguini,23,Luiz Fernando Moreira,Tangamandapio
2023-12-28,shampoo,HIGIENE,8.64,6.3,Tabajara,45,Marcos Vinicius Cirino,Ribeirão Pires
2024-01-04,saia,ROUPAS,7.13,5.58,Tabajara,49,Gabriela Araújo,Campinas
2024-03-03,abacaxi,ALIMENTOS,9.53,7.59,Tabajara,7,Lucca Pimenta,Tangamandapio
2023-11-12,fita isolante,UTILIDADES,5.68,3.14,Linguini,11,Caleb Rocha,Campinas
2023-04-30,shampoo,HIGIENE,7.66,4.51,Tabajara,7,Arthur Miguel Araújo,Santos
2023-11-17,vinho,BEBIDAS,3.03,1.56,Linguini,24,Davi Miguel Camargo,Ribeirão Pires
2023-12-08,chinelo,ROUPAS,9.97,7.33,Tabajara,47,Danilo Mendes,Campinas
2023-09-14,vinho,BEBIDAS,5.19,3.16,Tabajara,28,Anthony Guerra,Ribeirão Pires
2023-07-04,papel higiênico,HIGIENE,9.36,4.79,Linguini,5,Amanda Silva,Ribeirão Pires
2023-09-23,abacaxi,ALIMENTOS,1.31,0.68,Tabajara,44,Sra. Maria Júlia Ferreira,Tangamandapio
2023-08-15,vinho,BEBIDAS,5.46,3.48,Linguini,16,Sra. Sabrina Ribeiro,Tangamandapio
2023-05-14,abacaxi,ALIMENTOS,5.51,3.93,Linguini,6,Zoe Machado,Campinas
2024-03-06,vinho,BEBIDAS,6.17,4.6,Tabajara,44,Davi Macedo,Ribeirão Pires
2024-04-04,fita isolante,UTILIDADES,8.93,5.51,Tabajara,21,Antônio Silva,Santos
2023-11-28,vinho,BEBIDAS,1.65,1.31,Tabajara,2,Milena Vargas,Campinas
2024-03-03,filé de tilápia 1kg,ALIMENTOS,9.66,5.88,Linguini,49,Sr. Lucas Fonseca,Ribeirão Pires
2023-09-30,shampoo,HIGIENE,7.18,4.37,Tabajara,48,Carolina Sales,Tangamandapio
2023-06-09,chinelo,ROUPAS,1.46,0.95,Linguini,3,Bárbara Câmara,Tangamandapio
2023-07-18,papel higiênico,HIGIENE,2.15,1.21,Linguini,50,Vinicius Aragão,Campinas
2023-11-04,panela,UTILIDADES,2.24,1.6,Tabajara,50,Paulo Castro,Santos
2023-06-05,fita isolante,UTILIDADES,5.57,3.13,Tabajara,14,Maria Fernanda Barros,Tangamandapio
2023-06-30,panela,UTILIDADES,9.19,5.92,Linguini,19,Gustavo Fogaça,Campinas
2023-12-16,papel higiênico,HIGIENE,8.7,4.59,Tabajara,50,Ester Campos,Tangamandapio
2023-10-21,vinho,BEBIDAS,5.01,2.73,Tabajara,12,Dr. Luiz Miguel Camargo,Tangamandapio
2023-05-07,durex,UTILIDADES,6.17,3.16,Linguini,46,Maya Barbosa,Ribeirão Pires
2023-12-16,chinelo,ROUPAS,2.09,1.4,Tabajara,20,Mariana Castro,Tangamandapio
2023-06-21,saia,ROUPAS,4.93,3.48,Linguini,36,Mirella da Rocha,Campinas
2024-03-24,filé de tilápia 1kg,ALIMENTOS,4.01,3.04,Tabajara,11,Luiz Fernando Rodrigues,Santos
2023-07-19,panela,UTILIDADES,5.44,2.93,Linguini,12,Melina da Conceição,Santos
2024-02-19,saia,ROUPAS,1.28,0.82,Linguini,20,Sra. Carolina Mendes,Ribeirão Pires
2023-11-25,vinho,BEBIDAS,9.98,7.93,Tabajara,4,Noah Garcia,Campinas
2023-08-15,papel higiênico,HIGIENE,7.12,4.89,Linguini,18,Brayan Araújo,Ribeirão Pires
2023-08-21,chinelo,ROUPAS,7.27,4.3,Linguini,46,Ana Julia da Luz,Tangamandapio
2023-05-15,panela,UTILIDADES,2.65,1.47,Tabajara,49,Ana Beatriz Moraes,Tangamandapio
2023-09-12,papel higiênico,HIGIENE,1.01,0.74,Linguini,30,Joana Montenegro,Santos
2023-09-09,shampoo,HIGIENE,4.25,2.45,Tabajara,48,Laís Moreira,Campinas
2024-01-12,vinho,BEBIDAS,1.67,0.98,Tabajara,39,Heloisa Duarte,Tangamandapio
2024-03-10,chinelo,ROUPAS,4.03,2.65,Tabajara,11,Vinicius Santos,Campinas
2023-06-08,saia,ROUPAS,4.34,3.47,Linguini,30,Luiz Gustavo Borges,Ribeirão Pires
2023-07-16,filé de tilápia 1kg,ALIMENTOS,6.15,3.88,Tabajara,20,Yasmin Guerra,Santos
2023-12-28,fita isolante,UTILIDADES,8.13,5.43,Linguini,14,Sr. Gustavo Henrique Sá,Campinas
2023-08-09,saia,ROUPAS,9.99,7.43,Tabajara,16,Maria Vitória Souza,Santos
2023-09-24,shampoo,HIGIENE,6.95,3.98,Linguini,9,Sr. Thiago Macedo,Ribeirão Pires
2023-05-10,fita isolante,UTILIDADES,1.35,0.81,Tabajara,23,Arthur Miguel Teixeira,Campinas
2024-03-31,shampoo,HIGIENE,4.66,2.49,Linguini,36,Antonella Andrade,Campinas
2023-06-04,abacaxi,ALIMENTOS,4.12,2.26,Tabajara,48,Dr. Pedro Henrique Macedo,Santos
2024-02-26,abacaxi,ALIMENTOS,7.24,3.71,Linguini,28,Lorena Leão,Santos
2023-09-23,saia,ROUPAS,4.81,2.56,Linguini,5,Sarah Ramos,Campinas
2023-09-07,vinho,BEBIDAS,4.91,3.82,Tabajara,28,Benício Nunes,Campinas
2023-05-02,vinho,BEBIDAS,8.08,4.17,Linguini,33,Nina da Rosa,Campinas
2023-09-02,vinho,BEBIDAS,9.43,5.95,Linguini,42,Ana Carolina Rocha,Santos
2023-09-09,saia,ROUPAS,2.26,1.18,Linguini,37,Sr. Apollo Oliveira,Tangamandapio
2023-09-24,shampoo,HIGIENE,2.24,1.77,Tabajara,49,Noah Cardoso,Tangamandapio
2023-08-22,panela,UTILIDADES,9.08,5.61,Linguini,47,Camila Cunha,Ribeirão Pires
2023-06-25,shampoo,HIGIENE,2.29,1.69,Linguini,24,Kaique Dias,Campinas
2023-09-30,vinho,BEBIDAS,9.61,7.03,Linguini,15,Maria Laura Jesus,Tangamandapio
2023-10-03,papel higiênico,HIGIENE,1.9,1.25,Linguini,1,Sra. Giovanna Freitas,Campinas
2023-07-03,abacaxi,ALIMENTOS,5.9,4.19,Tabajara,14,Arthur Miguel Peixoto,Tangamandapio
2023-05-22,papel higiênico,HIGIENE,6.47,5.0,Linguini,31,Maria Cecília Martins,Campinas
2023-12-28,panela,UTILIDADES,5.72,3.72,Tabajara,33,Oliver Fernandes,Ribeirão Pires
2023-07-30,abacaxi,ALIMENTOS,9.31,5.54,Linguini,17,Davi Luiz Barbosa,Campinas
2023-07-02,chinelo,ROUPAS,4.96,2.95,Tabajara,21,Samuel Castro,Campinas
2024-02-11,fita isolante,UTILIDADES,5.95,4.53,Linguini,5,Paulo Gonçalves,Santos
2023-08-28,abacaxi,ALIMENTOS,1.96,1.07,Linguini,14,Cauê Sousa,Ribeirão Pires
2024-02-17,panela,UTILIDADES,8.81,6.5,Linguini,42,Ana Julia Pacheco,Santos
2023-09-22,filé de tilápia 1kg,ALIMENTOS,5.11,3.87,Linguini,27,Gustavo Henrique Leão,Tangamandapio
2023-05-09,vinho,BEBIDAS,3.3,2.51,Linguini,46,Vitor Gabriel Cunha,Tangamandapio
2024-03-01,vinho,BEBIDAS,5.57,4.05,Linguini,34,Bryan Câmara,Ribeirão Pires
2023-05-29,durex,UTILIDADES,6.88,4.3,Linguini,38,Joana Pimenta,Tangamandapio
2024-02-29,filé de tilápia 1kg,ALIMENTOS,7.18,4.32,Tabajara,19,Sra. Valentina Borges,Ribeirão Pires
2023-09-21,abacaxi,ALIMENTOS,5.94,3.83,Linguini,5,Sra. Allana Fonseca,Campinas
2023-06-25,abacaxi,ALIMENTOS,9.93,7.06,Tabajara,28,Enzo Gabriel da Luz,Tangamandapio
2023-07-16,filé de tilápia 1kg,ALIMENTOS,2.49,1.73,Tabajara,16,Augusto Cassiano,Tangamandapio
2023-09-30,vinho,BEBIDAS,7.54,5.65,Tabajara,42,Dra. Ana Laura da Mata,Tangamandapio
2024-04-10,saia,ROUPAS,8.28,4.3,Linguini,36,Maya Castro,Tangamandapio
2024-04-14,fita isolante,UTILIDADES,6.11,4.08,Linguini,20,Valentina Silva,Campinas
2024-01-08,vinho,BEBIDAS,8.33,5.78,Tabajara,5,Sra. Maria Liz Araújo,Ribeirão Pires
2023-12-16,filé de tilápia 1kg,ALIMENTOS,8.14,6.11,Tabajara,27,Luigi Martins,Santos
2024-01-28,filé de tilápia 1kg,ALIMENTOS,1.41,0.96,Tabajara,39,Bianca Abreu,Campinas
2023-10-15,papel higiênico,HIGIENE,2.32,1.28,Tabajara,4,Carolina Leão,Ribeirão Pires
2023-06-13,saia,ROUPAS,5.62,3.36,Linguini,5,Davi Miguel Pereira,Ribeirão Pires
2024-02-02,fita isolante,UTILIDADES,4.53,2.29,Tabajara,31,Maria Eduarda Almeida,Campinas
2023-08-05,shampoo,HIGIENE,4.86,3.61,Linguini,6,Henry Brito,Campinas
2023-10-03,abacaxi,ALIMENTOS,8.93,6.59,Linguini,42,Samuel Freitas,Campinas
2023-06-12,saia,ROUPAS,4.02,2.8,Linguini,27,Ana Luiza Rocha,Tangamandapio
2024-01-19,shampoo,HIGIENE,5.35,4.02,Linguini,37,Maitê Cunha,Campinas
2023-07-06,abacaxi,ALIMENTOS,2.18,1.48,Tabajara,9,Rebeca Martins,Ribeirão Pires
2023-10-01,abacaxi,ALIMENTOS,7.25,4.21,Tabajara,10,Diego da Paz,Campinas
2023-05-20,saia,ROUPAS,7.56,5.41,Tabajara,19,Benjamin Freitas,Ribeirão Pires
2023-06-05,vinho,BEBIDAS,3.35,2.47,Tabajara,28,Isabelly Guerra,Santos
2023-11-08,chinelo,ROUPAS,9.78,6.54,Tabajara,26,Gustavo Henrique Gomes,Ribeirão Pires
2023-09-18,durex,UTILIDADES,3.68,2.02,Linguini,32,Lara Santos,Campinas
2024-01-22,fita isolante,UTILIDADES,9.47,7.52,Tabajara,44,Ana Júlia Barros,Santos
2023-06-13,chinelo,ROUPAS,3.89,2.02,Linguini,1,Sr. João Felipe Montenegro,Campinas
2023-08-21,vinho,BEBIDAS,1.49,0.75,Tabajara,46,Antônio da Cruz,Santos
2023-06-07,panela,UTILIDADES,3.19,2.53,Tabajara,46,Helena Marques,Ribeirão Pires
2023-09-27,filé de tilápia 1kg,ALIMENTOS,1.62,0.87,Tabajara,27,Ana Julia Mendonça,Santos
2023-09-29,saia,ROUPAS,5.2,4.05,Linguini,39,Marcelo Cirino,Tangamandapio
2024-01-03,abacaxi,ALIMENTOS,8.95,4.64,Linguini,36,Eloah Lopes,Santos
2024-04-08,vinho,BEBIDAS,1.93,1.02,Tabajara,36,Srta. Nina Ferreira,Tangamandapio
2024-01-15,chinelo,ROUPAS,6.87,4.15,Tabajara,21,Arthur Miguel Vargas,Tangamandapio
2023-09-08,filé de tilápia 1kg,ALIMENTOS,2.25,1.59,Linguini,11,Maitê Brito,Campinas
2023-10-29,abacaxi,ALIMENTOS,5.22,2.7,Linguini,44,Maria Clara Teixeira,Campinas
2023-09-19,saia,ROUPAS,1.24,0.77,Tabajara,49,Dra. Eloah Moura,Tangamandapio
2024-02-05,vinho,BEBIDAS,9.33,5.85,Tabajara,13,Maysa da Conceição,Santos
2024-03-12,abacaxi,ALIMENTOS,4.91,2.66,Tabajara,48,Juan Fernandes,Campinas
2023-11-10,shampoo,HIGIENE,8.15,4.32,Linguini,13,Sophie Campos,Campinas
2023-09-03,chinelo,ROUPAS,6.3,3.65,Linguini,32,André Mendonça,Santos
2023-09-25,fita isolante,UTILIDADES,9.52,4.88,Linguini,16,Dra. Sabrina Caldeira,Campinas
2024-04-22,vinho,BEBIDAS,8.9,5.72,Linguini,39,Sra. Sara da Costa,Ribeirão Pires
2024-01-02,saia,ROUPAS,2.93,1.9,Tabajara,20,Aylla Alves,Santos
2023-08-27,vinho,BEBIDAS,5.16,3.59,Linguini,17,Maria da Rosa,Santos
2023-05-11,vinho,BEBIDAS,9.3,5.12,Tabajara,25,Henry Cardoso,Santos
2024-02-16,shampoo,HIGIENE,2.3,1.2,Tabajara,9,Yasmin das Neves,Ribeirão Pires
2023-07-20,filé de tilápia 1kg,ALIMENTOS,2.57,1.42,Linguini,34,Arthur Miguel Moraes,Santos
2023-09-02,shampoo,HIGIENE,4.65,2.49,Tabajara,39,Nina Moreira,Campinas
2023-06-25,vinho,BEBIDAS,1.36,0.81,Tabajara,49,Sra. Ana Julia Viana,Ribeirão Pires
2023-07-01,saia,ROUPAS,7.55,5.89,Linguini,25,Ester Lima,Ribeirão Pires
2023-11-29,abacaxi,ALIMENTOS,2.66,1.66,Tabajara,6,Arthur Pereira,Tangamandapio
2024-02-15,durex,UTILIDADES,2.24,1.22,Tabajara,11,Sra. Yasmin Vargas,Santos
2024-04-07,saia,ROUPAS,1.81,1.27,Tabajara,36,Pietro Marques,Tangamandapio
2023-11-15,papel higiênico,HIGIENE,1.27,0.78,Tabajara,21,Emanuelly Farias,Tangamandapio
2023-10-18,shampoo,HIGIENE,7.04,5.05,Tabajara,46,Aylla Ramos,Santos
2024-01-18,vinho,BEBIDAS,6.98,3.98,Tabajara,32,Maria da Luz,Santos
2023-09-01,fita isolante,UTILIDADES,5.58,3.7,Linguini,47,Dr. Enzo Gabriel Nunes,Santos
2023-07-13,filé de tilápia 1kg,ALIMENTOS,2.48,1.84,Tabajara,5,Sr. Theodoro Machado,Tangamandapio
2023-06-13,durex,UTILIDADES,9.27,6.72,Tabajara,25,Benicio Camargo,Santos
2023-05-06,papel higiênico,HIGIENE,8.91,5.12,Tabajara,36,Eloah Souza,Tangamandapio
2023-05-23,panela,UTILIDADES,2.28,1.32,Tabajara,22,Dom Oliveira,Santos
2023-11-16,durex,UTILIDADES,3.64,2.54,Tabajara,14,Agatha Brito,Santos
2023-10-28,filé de tilápia 1kg,ALIMENTOS,1.03,0.55,Tabajara,5,Vitor Gabriel Cavalcanti,Ribeirão Pires
2023-05-31,abacaxi,ALIMENTOS,9.29,5.15,Tabajara,16,Dra. Camila Carvalho,Santos
2024-04-20,saia,ROUPAS,6.94,4.4,Tabajara,27,Sophia Novaes,Ribeirão Pires
2023-06-09,vinho,BEBIDAS,7.95,5.35,Linguini,17,Ester Aragão,Tangamandapio
2023-07-07,chinelo,ROUPAS,3.71,2.43,Tabajara,50,Ana Lívia Sales,Tangamandapio
2023-06-02,abacaxi,ALIMENTOS,1.56,1.08,Tabajara,35,Dra. Sophie Cardoso,Campinas
2024-02-14,panela,UTILIDADES,4.55,2.53,Tabajara,30,Dr. Emanuel Mendonça,Tangamandapio
2024-03-08,durex,UTILIDADES,8.73,4.83,Linguini,36,Ana Cunha,Santos
2023-09-11,saia,ROUPAS,8.49,5.29,Linguini,26,João Gabriel Monteiro,Tangamandapio
2023-08-31,chinelo,ROUPAS,3.02,2.26,Tabajara,29,Hadassa Montenegro,Santos
2023-06-11,saia,ROUPAS,5.63,4.22,Linguini,12,Maria Araújo,Santos
2023-12-06,vinho,BEBIDAS,3.76,1.98,Linguini,1,Sr. Enrico Casa Grande,Campinas
2023-05-24,shampoo,HIGIENE,9.28,6.5,Tabajara,23,Gael Moreira,Campinas
2023-12-13,filé de tilápia 1kg,ALIMENTOS,7.83,4.36,Tabajara,10,Mariana da Conceição,Santos
2024-03-21,filé de tilápia 1kg,ALIMENTOS,6.86,5.24,Linguini,15,Luiz Henrique Viana,Campinas
