ID RH,Nome Completo,Estado Civil,Gênero,Data de Nascimento,Data de Contratação,Data de Demissão,Cargo,Salário,Área,Horas Extras,Avaliação
3690,Dr. Pietro da Mata,Divorciado(a),masculino,09-12-1967,28-07-2021,19-01-2023,estagiário,7023.51,financeiro,18,10
2568,Sabrina Martins,Casado(a),masculino,09-05-1983,18-01-2020,,gerente,5359.66,administrativo,67,5
8501,Maria Moraes,Viúvo(a),não informado,06-01-1997,24-04-2023,,gerente,9217.08,operações,56,10
5604,Enzo Rezende,Solteiro(a),não informado,30-10-1984,07-10-2020,17-12-2022,analista,7884.13,financeiro,23,7
5252,Júlia Castro,Viúvo(a),não informado,31-03-1982,10-03-2022,,coordenador,3970.98,operações,94,7
3507,Sra. Laís Martins,Casado(a),feminino,14-04-1971,29-03-2019,06-02-2023,coordenador,4053.75,logística,12,3
8959,Dr. Henrique da Cunha,Divorciado(a),feminino,03-02-1991,17-02-2020,,coordenador,4098.26,financeiro,52,10
9225,Daniel Cunha,Casado(a),feminino,27-02-1986,08-02-2021,,analista,2160.06,administrativo,7,3
6894,Sr. Heitor Novaes,Casado(a),não informado,31-12-1970,06-11-2018,,estagiário,6629.46,logística,51,4
5498,Emanuelly Mendes,Divorciado(a),feminino,20-10-1987,26-07-2022,,gerente,6298.68,logística,54,10
5252,Sra. Kamilly Silva,Casado(a),masculino,14-05-1984,21-06-2021,,gerente,4579.05,logística,88,1
9918,Sr. Miguel Melo,Viúvo(a),masculino,16-06-1974,24-10-2021,,coordenador,8558.06,financeiro,65,0
6525,Cauã Novaes,Viúvo(a),não informado,21-04-1996,02-09-2022,,coordenador,9834.65,administrativo,11,3
2662,Vitória da Costa,Divorciado(a),feminino,10-02-1996,20-02-2019,,estagiário,2739.48,comercial,23,0
2302,Giovanna Moura,Solteiro(a),não informado,28-04-1985,27-09-2021,,coordenador,7970.06,operações,91,1
4634,Cauã Jesus,Divorciado(a),não informado,11-03-1981,06-05-2020,,gerente,9161.04,financeiro,62,8
3611,Isaac da Cruz,Solteiro(a),masculino,03-02-1963,22-01-2021,,analista,9692.18,operações,63,3
5152,Ana Laura Moura,Solteiro(a),não informado,04-11-1976,01-10-2021,,gerente,7731.73,operações,93,10
8031,Julia Barros,Solteiro(a),feminino,13-01-2001,17-01-2021,,estagiário,4080.68,operações,37,4
1281,Benjamin Almeida,Divorciado(a),não informado,23-01-2002,17-05-2022,,estagiário,7045.66,administrativo,29,10
4350,Raquel da Paz,Casado(a),feminino,20-05-1978,07-07-2020,,analista,4140.88,operações,25,3
8174,Sra. Heloísa Duarte,Viúvo(a),masculino,28-09-1983,03-08-2019,,gerente,8318.56,logística,8,7
9487,João Lucas da Mota,Casado(a),não informado,31-08-1985,20-08-2021,,estagiário,3329.77,logística,71,8
2166,Caio da Cruz,Divorciado(a),feminino,14-08-1972,23-07-2019,,gerente,9698.06,logística,99,4
6757,Kaique Cardoso,Casado(a),feminino,13-07-1978,20-05-2021,,analista,6078.57,administrativo,0,8
9744,Benício Nascimento,Viúvo(a),masculino,22-11-2001,21-08-2020,,analista,4311.97,comercial,55,10
6208,Luiz Miguel Barros,Casado(a),feminino,19-02-1999,16-03-2021,,analista,2785.04,financeiro,33,7
3032,Luna Dias,Viúvo(a),masculino,06-08-1981,16-11-2021,,coordenador,4994.73,financeiro,20,4
5492,Julia Moreira,Viúvo(a),masculino,04-08-1971,15-08-2022,,coordenador,6517.63,comercial,5,0
9882,Dra. Sofia Alves,Solteiro(a),masculino,13-01-1974,26-10-2019,,coordenador,2784.36,financeiro,28,6
3209,Emanuelly Sales,Viúvo(a),masculino,14-09-1975,28-09-2021,,estagiário,2768.04,administrativo,14,7
2143,Mariana Aragão,Viúvo(a),não informado,29-11-1975,20-11-2020,,estagiário,6224.08,administrativo,53,3
3018,Davi Lucca Nogueira,Divorciado(a),não informado,29-03-1966,02-05-2023,,analista,9966.97,financeiro,12,4
7442,Ana Carolina Alves,Solteiro(a),não informado,04-08-2001,07-04-2022,,estagiário,6415.29,operações,26,3
9967,Laura Silva,Casado(a),feminino,15-04-1967,27-04-2023,,analista,6133.12,administrativo,16,4
1955,Sr. Daniel Cunha,Casado(a),não informado,14-09-2004,07-03-2019,,estagiário,9048.81,logística,92,6
6332,Clara Caldeira,Solteiro(a),masculino,23-12-1991,29-03-2021,,coordenador,4144.78,comercial,24,0
2395,Ana Carolina da Cruz,Viúvo(a),feminino,28-07-1970,27-08-2019,,gerente,6799.78,comercial,53,10
9149,Anthony da Rocha,Solteiro(a),masculino,04-02-1976,16-10-2018,,gerente,9634.06,comercial,43,8
9563,Sra. Ana Carolina da Conceição,Casado(a),masculino,28-07-1976,30-12-2018,17-03-2023,estagiário,2768.43,administrativo,59,3
6131,Sra. Isadora Porto,Viúvo(a),feminino,14-09-1986,17-02-2023,30-08-2022,analista,5434.82,operações,88,1
2884,Dr. Luiz Fernando Vieira,Solteiro(a),não informado,28-06-1976,16-09-2019,,coordenador,8633.56,financeiro,53,7
1902,Raul Azevedo,Casado(a),masculino,19-08-1994,07-12-2021,,estagiário,6736.08,comercial,91,1
7208,Sr. Davi Lucca Melo,Casado(a),não informado,24-01-1971,29-01-2020,03-02-2023,analista,6033.29,financeiro,8,4
7415,Clara Pires,Solteiro(a),masculino,30-11-1997,25-11-2022,,estagiário,8021.92,logística,97,2
6130,Bryan Freitas,Casado(a),não informado,07-04-1998,25-02-2019,,coordenador,3051.51,logística,92,10
2813,Elisa Caldeira,Casado(a),feminino,28-05-1990,01-10-2018,,estagiário,3472.5,logística,90,9
8583,Maria Vitória Cavalcanti,Casado(a),masculino,02-10-1968,20-06-2019,,analista,7281.82,comercial,96,2
3035,Luiza Nunes,Divorciado(a),feminino,26-10-1995,04-03-2019,,analista,9790.34,financeiro,45,7
2216,Marcelo da Mota,Solteiro(a),feminino,07-06-1990,15-11-2018,,analista,5510.31,administrativo,57,8
5362,Maria Clara Araújo,Divorciado(a),masculino,08-02-1966,06-08-2022,23-02-2023,estagiário,9809.72,comercial,17,4
3424,Ana Vitória Alves,Viúvo(a),não informado,21-02-2002,25-09-2018,,coordenador,8633.94,comercial,95,5
2515,Ana Julia Farias,Divorciado(a),não informado,26-09-1962,04-02-2021,,gerente,6942.09,logística,97,2
2813,Raquel da Cunha,Casado(a),feminino,18-04-1996,14-03-2023,,gerente,8356.79,comercial,75,6
3795,Fernando Teixeira,Divorciado(a),feminino,16-10-1997,22-02-2023,,gerente,8387.78,operações,55,10
9245,Fernando Castro,Divorciado(a),feminino,30-08-1992,24-08-2018,,gerente,8559.63,operações,90,2
2888,Milena Moreira,Viúvo(a),feminino,09-05-1971,15-05-2020,,gerente,6123.08,financeiro,46,4
1835,Marcos Vinicius da Costa,Casado(a),não informado,24-12-1998,18-05-2023,,estagiário,5834.49,administrativo,10,3
9574,Ana Clara Alves,Viúvo(a),feminino,07-11-1971,19-06-2020,,coordenador,2029.93,financeiro,39,0
3020,Marina Melo,Viúvo(a),não informado,27-12-1971,04-06-2020,,estagiário,8463.5,financeiro,80,5
5250,Natália Dias,Solteiro(a),feminino,05-02-1984,17-03-2021,15-12-2022,gerente,4602.12,comercial,31,4
1776,Dr. Otávio Rocha,Viúvo(a),masculino,21-06-2002,26-12-2021,,analista,9918.5,operações,18,7
9716,Ana Carolina Cavalcanti,Solteiro(a),não informado,17-02-1989,16-09-2019,,analista,6800.7,comercial,21,5
7606,Vitor Costela,Casado(a),não informado,06-10-1967,07-11-2022,,coordenador,3611.98,operações,48,9
7615,Marcelo Moreira,Casado(a),masculino,20-08-1994,30-01-2022,,coordenador,4125.3,operações,78,0
6443,Dr. Luiz Miguel Fogaça,Solteiro(a),não informado,25-05-1978,22-01-2023,,gerente,7966.59,operações,71,2
6175,Sr. Nathan Correia,Divorciado(a),masculino,05-10-1997,12-03-2020,,estagiário,8757.45,operações,39,4
3438,Leonardo da Luz,Casado(a),não informado,07-04-1994,20-04-2019,,analista,3603.84,logística,45,0
8145,Raul Duarte,Viúvo(a),masculino,19-02-1968,04-10-2021,,analista,4298.45,comercial,76,5
8101,Dr. Luiz Fernando Gomes,Casado(a),não informado,14-07-2002,26-12-2022,31-01-2023,estagiário,2971.28,comercial,0,3
6944,Heloísa da Paz,Casado(a),masculino,19-09-1989,11-10-2020,,analista,5736.32,comercial,99,6
3355,Olivia Fernandes,Viúvo(a),não informado,14-09-1985,16-09-2020,,analista,6272.44,comercial,24,3
6111,Raul Correia,Solteiro(a),não informado,06-04-1992,29-12-2018,,coordenador,9331.0,financeiro,23,7
1434,Vitória Aragão,Solteiro(a),feminino,21-07-1966,03-10-2021,17-11-2022,coordenador,3593.17,financeiro,28,2
8782,André Ferreira,Solteiro(a),masculino,17-06-2004,10-04-2022,12-06-2022,coordenador,4290.73,financeiro,44,8
8323,Kaique Farias,Viúvo(a),masculino,16-12-1988,15-10-2022,,gerente,2269.69,administrativo,31,5
2667,Sr. Davi Lucca Melo,Casado(a),masculino,24-02-1972,11-08-2020,,analista,7925.22,operações,91,10
9223,Dr. Samuel da Mata,Solteiro(a),masculino,13-12-1967,03-01-2020,,estagiário,3879.35,operações,50,10
8802,Sabrina Caldeira,Divorciado(a),não informado,10-07-1984,23-08-2018,,analista,4832.32,comercial,23,7
3694,Rodrigo Cavalcanti,Casado(a),masculino,14-10-1997,17-05-2021,,estagiário,3479.79,logística,13,6
6735,Nicolas Gomes,Viúvo(a),não informado,11-10-2002,29-12-2022,,estagiário,5090.17,operações,36,9
6619,Gabriela Cardoso,Solteiro(a),feminino,06-12-1997,27-03-2019,,analista,2938.51,logística,98,0
7749,Sr. Rodrigo Campos,Solteiro(a),não informado,10-10-1976,24-06-2018,,coordenador,3618.24,operações,87,6
6783,Davi Lucca Peixoto,Divorciado(a),não informado,14-03-2001,20-09-2018,,analista,7571.26,logística,38,1
4120,Dra. Nicole Almeida,Casado(a),feminino,26-11-2000,20-04-2019,,gerente,9626.02,comercial,90,7
5952,Dra. Eduarda Cardoso,Solteiro(a),não informado,04-09-1976,27-06-2020,,gerente,9870.63,financeiro,25,10
1173,Diego Moraes,Solteiro(a),masculino,19-09-1964,20-04-2022,06-06-2022,estagiário,8145.65,operações,51,2
3079,Natália da Mata,Viúvo(a),masculino,14-08-1973,16-06-2022,,gerente,3439.91,operações,25,9
3464,Laura Lima,Viúvo(a),masculino,26-07-1981,02-01-2021,,analista,2213.87,administrativo,98,7
7035,Evelyn da Rosa,Solteiro(a),feminino,02-09-1983,16-01-2022,,coordenador,6657.03,logística,4,6
8114,Lucas Sales,Solteiro(a),não informado,18-08-1984,20-11-2020,11-10-2022,analista,8443.9,comercial,16,4
9842,Evelyn Nogueira,Divorciado(a),feminino,23-03-1999,10-10-2022,26-08-2022,estagiário,6306.27,logística,97,3
8960,Isabel Viana,Casado(a),feminino,02-04-1994,03-05-2020,,gerente,6509.74,financeiro,21,0
3986,Júlia Caldeira,Casado(a),masculino,18-12-1980,09-03-2021,28-12-2022,gerente,8440.89,administrativo,98,7
9147,Kevin Almeida,Divorciado(a),feminino,04-08-1971,23-09-2019,21-07-2022,estagiário,9349.96,logística,67,9
8960,Marcela Fernandes,Solteiro(a),feminino,08-07-2003,01-12-2022,,gerente,9173.73,administrativo,16,3
5995,Heloísa Moraes,Casado(a),masculino,23-01-2005,04-08-2018,,analista,3222.53,financeiro,90,8
9552,Alexandre Oliveira,Divorciado(a),masculino,03-09-1962,20-01-2020,,analista,4360.4,comercial,64,9
2924,Daniel Ferreira,Divorciado(a),não informado,11-08-1965,25-04-2023,,analista,3512.13,financeiro,77,8
6459,Srta. Ana Luiza Dias,Divorciado(a),feminino,14-02-2001,16-09-2022,,coordenador,5106.21,logística,100,1
5499,Pietra Araújo,Solteiro(a),não informado,21-05-1969,23-04-2019,,coordenador,2317.57,logística,58,6
2501,Dr. João Miguel Moura,Viúvo(a),feminino,21-02-1991,04-04-2020,,coordenador,2713.27,operações,33,8
2294,Ana Carolina Barros,Casado(a),feminino,28-04-1997,24-07-2022,,estagiário,3067.66,financeiro,43,6
8532,Vicente Silva,Solteiro(a),não informado,16-06-1993,22-10-2020,,analista,5710.9,administrativo,27,2
9331,Maria Luiza Novaes,Divorciado(a),masculino,08-09-1969,17-04-2020,,analista,3379.72,logística,84,7
5408,Dr. Alexandre Costa,Casado(a),masculino,25-02-1976,05-10-2020,,coordenador,4231.36,administrativo,48,0
3329,Gabrielly Ribeiro,Solteiro(a),masculino,23-03-1968,30-09-2021,,estagiário,6516.71,logística,68,3
8355,Caio da Paz,Divorciado(a),masculino,16-07-1992,27-10-2020,,coordenador,6558.25,operações,77,10
6015,Ana Luiza Viana,Divorciado(a),feminino,21-05-1964,16-10-2018,,analista,9448.23,comercial,70,4
8590,Eduardo da Conceição,Casado(a),não informado,06-01-2004,26-01-2020,,coordenador,2078.27,operações,20,10
2369,Bruno Lopes,Viúvo(a),feminino,27-07-2003,24-05-2020,,estagiário,5517.78,financeiro,60,5
4764,Dra. Lívia Cardoso,Divorciado(a),feminino,17-06-1987,25-06-2019,,gerente,7551.1,comercial,33,0
9881,Leonardo Gomes,Divorciado(a),feminino,13-01-2001,26-08-2020,,analista,9643.26,administrativo,15,8
5342,Sr. Augusto Jesus,Casado(a),não informado,20-09-1966,13-09-2021,,analista,4779.1,financeiro,43,9
7724,Gabriela Monteiro,Viúvo(a),masculino,22-06-1986,02-01-2020,,coordenador,4695.81,comercial,64,6
5336,Sr. Juan Teixeira,Viúvo(a),feminino,13-09-1976,24-06-2022,,coordenador,7633.8,administrativo,15,10
6076,Laís da Mata,Viúvo(a),masculino,26-10-1976,29-04-2019,,estagiário,3790.91,financeiro,4,8
5609,Ana Luiza Rodrigues,Solteiro(a),masculino,24-01-1986,24-10-2020,,coordenador,2844.34,operações,45,1
8618,Camila Freitas,Solteiro(a),feminino,31-12-1974,09-02-2022,,estagiário,8352.17,financeiro,28,5
1928,Maria Clara Lopes,Solteiro(a),masculino,01-08-2000,30-12-2021,,analista,9409.73,logística,38,0
6148,Thiago Duarte,Solteiro(a),feminino,13-08-1976,28-10-2019,,estagiário,8770.35,operações,50,6
3965,Ana Lívia Azevedo,Viúvo(a),não informado,02-12-1988,07-05-2021,,analista,3022.84,logística,54,9
6068,Sra. Caroline Ferreira,Solteiro(a),masculino,26-06-1984,23-09-2022,,estagiário,2476.6,logística,96,5
5377,Cauã da Cunha,Solteiro(a),não informado,15-03-1972,23-05-2020,,gerente,3411.48,operações,98,3
9862,Luiz Felipe Azevedo,Casado(a),masculino,23-01-1983,05-01-2022,,gerente,8267.69,financeiro,50,1
9515,Dra. Pietra Vieira,Viúvo(a),feminino,14-04-1993,25-10-2018,,estagiário,5726.24,administrativo,74,3
1610,Letícia da Cunha,Solteiro(a),feminino,31-08-1998,25-03-2022,,gerente,3555.82,administrativo,49,7
8827,Brenda das Neves,Casado(a),feminino,08-11-1972,11-03-2020,,analista,3467.68,logística,63,9
3647,Carolina Azevedo,Divorciado(a),feminino,13-02-1991,03-08-2019,,gerente,6576.76,financeiro,49,8
3982,Luiz Felipe Carvalho,Viúvo(a),masculino,08-07-1993,19-08-2020,,analista,4554.45,operações,58,1
4286,Agatha Moraes,Casado(a),masculino,10-06-1989,19-01-2023,18-04-2023,gerente,9601.06,comercial,12,10
2339,Dr. Bernardo das Neves,Solteiro(a),feminino,21-08-1983,14-07-2019,,coordenador,6272.43,administrativo,77,9
1175,Ana Cardoso,Viúvo(a),feminino,18-06-1967,02-12-2020,,estagiário,2987.42,financeiro,46,9
7727,Diego Vieira,Divorciado(a),feminino,02-05-1986,07-06-2018,09-05-2023,estagiário,9644.96,operações,77,3
1552,Esther Fernandes,Viúvo(a),feminino,15-04-1996,24-03-2023,,analista,8637.03,logística,67,8
2424,Diego da Conceição,Solteiro(a),feminino,21-05-1990,23-12-2020,,coordenador,7252.49,financeiro,8,7
8407,Davi Vieira,Viúvo(a),feminino,22-04-1984,04-08-2022,,analista,7765.5,financeiro,30,6
7406,Laís da Conceição,Solteiro(a),masculino,20-12-1964,14-10-2020,,gerente,7687.89,financeiro,41,3
1582,Francisco da Conceição,Casado(a),não informado,14-06-1980,25-03-2021,,estagiário,5901.33,operações,41,9
1863,Cecília Cardoso,Viúvo(a),feminino,02-12-1999,18-06-2018,,gerente,3882.17,operações,49,1
1812,Maria Eduarda Sales,Casado(a),feminino,04-01-1999,15-02-2020,,coordenador,7096.3,operações,77,5
4532,Rodrigo Freitas,Solteiro(a),masculino,20-07-1973,27-05-2020,,gerente,5673.01,operações,9,1
8490,Marcos Vinicius Correia,Divorciado(a),não informado,27-09-1994,14-04-2019,,estagiário,7313.34,logística,20,1
4947,Calebe da Conceição,Solteiro(a),masculino,30-10-1978,26-05-2021,15-11-2022,gerente,3478.51,operações,34,2
7450,Caio Martins,Casado(a),masculino,20-04-2000,28-04-2019,,analista,5886.59,operações,68,7
4153,Benjamin da Costa,Solteiro(a),não informado,30-10-2000,17-12-2022,,coordenador,3687.16,operações,63,1
5554,Paulo da Cruz,Solteiro(a),masculino,07-03-1990,03-03-2022,,coordenador,4926.57,comercial,37,6
5062,Luiz Felipe Cunha,Solteiro(a),feminino,18-09-1971,25-10-2019,,estagiário,4548.97,operações,58,8
7639,Maria Eduarda da Rocha,Solteiro(a),masculino,20-01-1993,06-12-2021,,analista,6669.89,financeiro,90,4
2669,Benjamin Rocha,Viúvo(a),feminino,27-07-1998,12-05-2020,,analista,6300.09,administrativo,22,5
8764,Sra. Júlia Silveira,Viúvo(a),feminino,11-12-1970,18-12-2019,,analista,6951.61,comercial,93,10
3383,Beatriz Fogaça,Casado(a),não informado,26-04-1981,23-06-2018,,estagiário,6393.62,comercial,19,5
9088,Pedro Miguel Cardoso,Solteiro(a),feminino,02-04-1984,05-04-2020,,estagiário,9932.72,operações,60,9
7965,Dra. Maria Clara Gonçalves,Viúvo(a),masculino,04-01-1965,12-01-2023,,analista,6343.05,comercial,20,9
8578,Enzo Cunha,Divorciado(a),feminino,30-03-1969,13-04-2019,,estagiário,3614.03,administrativo,77,5
1166,Benjamin da Cunha,Casado(a),não informado,24-06-1967,28-07-2018,,analista,9503.05,operações,75,1
1249,Srta. Mirella Barros,Divorciado(a),masculino,27-08-1997,09-07-2018,,coordenador,8767.24,operações,87,10
2399,Ana Laura da Rosa,Solteiro(a),não informado,02-12-1993,25-10-2019,,estagiário,6235.53,financeiro,56,9
9099,Rafaela Freitas,Casado(a),masculino,26-02-1971,16-06-2020,18-04-2023,gerente,2982.94,logística,82,4
6415,Clara Barbosa,Viúvo(a),feminino,14-09-1963,24-02-2020,15-11-2022,gerente,8021.76,logística,64,10
7263,Sr. Vitor Gabriel Lopes,Viúvo(a),não informado,25-05-1992,17-04-2022,,analista,5762.75,logística,98,5
8644,Emanuella Rodrigues,Casado(a),não informado,25-05-1989,21-03-2020,,estagiário,9438.97,operações,83,0
9062,Nicolas Alves,Divorciado(a),não informado,23-11-1981,25-06-2018,,estagiário,8700.03,operações,97,6
7904,João Felipe Fernandes,Viúvo(a),feminino,08-01-1987,22-06-2020,,coordenador,8623.52,administrativo,93,8
9392,Vicente Nascimento,Solteiro(a),não informado,27-02-1975,21-08-2022,,estagiário,3320.38,comercial,22,8
1226,Dr. João Miguel Martins,Viúvo(a),masculino,06-02-1969,10-05-2019,,gerente,5337.31,financeiro,79,6
2173,Ana Carolina Freitas,Viúvo(a),feminino,17-11-1997,03-04-2023,,analista,5073.67,financeiro,2,7
7198,Eduardo Gomes,Divorciado(a),feminino,01-10-1978,11-07-2019,,gerente,5881.38,financeiro,83,8
1108,Sophie Gonçalves,Solteiro(a),masculino,16-10-1966,01-03-2022,,estagiário,2617.38,operações,40,1
8479,Rafael Freitas,Solteiro(a),feminino,22-12-1992,25-03-2021,,coordenador,9024.66,financeiro,84,8
4968,Rodrigo da Mota,Viúvo(a),masculino,28-01-1966,14-01-2021,,gerente,9841.95,comercial,83,4
3253,Carlos Eduardo Castro,Solteiro(a),não informado,16-10-1993,26-06-2018,,estagiário,5011.82,administrativo,97,5
9906,Thales Moraes,Casado(a),masculino,07-11-2002,09-01-2019,,gerente,9121.79,comercial,17,0
6553,Stella Campos,Casado(a),masculino,02-12-1974,10-08-2019,,analista,6046.72,operações,82,0
7539,Lucca Almeida,Viúvo(a),não informado,24-08-1972,14-11-2020,,estagiário,3420.41,logística,73,9
6123,Leonardo Viana,Divorciado(a),masculino,30-06-1978,09-04-2020,,estagiário,3742.26,financeiro,75,10
6418,Ana Vitória Barbosa,Solteiro(a),feminino,22-04-1991,10-03-2020,24-06-2022,analista,2214.47,financeiro,56,10
9923,Srta. Clarice Aragão,Viúvo(a),não informado,01-10-1986,26-12-2019,,analista,8854.73,logística,37,7
5464,Clarice Cunha,Casado(a),masculino,16-02-1974,18-07-2018,,gerente,6242.0,comercial,5,6
3327,Dr. Lucas Gabriel Almeida,Viúvo(a),não informado,31-12-2001,06-04-2022,,estagiário,2179.83,administrativo,90,9
5012,João Felipe Viana,Casado(a),feminino,23-11-1973,10-11-2022,,coordenador,5430.62,logística,75,3
8964,Marcelo Oliveira,Divorciado(a),feminino,02-10-1971,24-05-2021,,analista,7915.7,financeiro,57,9
1233,Laís Ramos,Casado(a),feminino,18-11-1999,02-09-2018,,analista,7620.11,logística,72,1
4210,Julia Ramos,Divorciado(a),masculino,19-08-1998,06-04-2019,,coordenador,5199.44,comercial,4,9
5257,Sra. Ana Clara Souza,Divorciado(a),feminino,25-03-2002,29-12-2020,,gerente,5514.23,financeiro,67,1
6873,Olivia Teixeira,Divorciado(a),masculino,07-05-1980,24-01-2019,,analista,2961.37,logística,13,2
7640,Dra. Yasmin Ferreira,Solteiro(a),masculino,28-07-1979,25-09-2022,,gerente,2602.81,logística,69,2
3553,Emilly Santos,Solteiro(a),masculino,12-11-1970,12-01-2019,,estagiário,5541.47,operações,16,3
2689,Amanda Almeida,Casado(a),masculino,12-01-1993,03-10-2022,,estagiário,8832.02,administrativo,66,7
1212,Maria Clara Peixoto,Divorciado(a),não informado,14-07-1965,23-02-2022,,gerente,6514.74,logística,34,0
3959,Dr. Otávio da Mota,Casado(a),feminino,03-04-1985,24-06-2019,,coordenador,3804.87,logística,23,9
4047,Sr. Pietro da Mota,Casado(a),não informado,10-12-1994,20-03-2022,,estagiário,4867.95,operações,60,1
3050,Miguel Moreira,Viúvo(a),não informado,23-11-1989,15-10-2020,,coordenador,4667.29,financeiro,23,1
